,id,candidate
0,fe9acd6a29823e548e818d59f287e68d,2be91da5cea13f789c4f24227084019f
1,fe9acd6a29823e548e818d59f287e68d,f3b16a373aec3d5c968945285d5f820b
2,fe9acd6a29823e548e818d59f287e68d,054a639985b033bdbb55d264dcee0011
3,fe9acd6a29823e548e818d59f287e68d,a18b6b9fa619346ab91e43a2a73a01ac
4,fe9acd6a29823e548e818d59f287e68d,9433e298376533afbbc7bc45ee76e195
5,fe9acd6a29823e548e818d59f287e68d,652c4e70eece31ee9f71f12978c0c0df
6,fe9acd6a29823e548e818d59f287e68d,09275b3145fd37d199bd8255b6e15cbe
7,fe9acd6a29823e548e818d59f287e68d,0d676bce777337e586e5f2b2958387b3
8,fe9acd6a29823e548e818d59f287e68d,3f06ba877f4c38fc95c7cb42bb64a33a
9,fe9acd6a29823e548e818d59f287e68d,4a329d4ecd733cac9daeb4c294fd37fd
0,9d1ed2cba2553f228649c5e97f8a0a94,4669a7d808233489ac239286eba0639b
1,9d1ed2cba2553f228649c5e97f8a0a94,3f45fc7e07363a808076cf786c293dc6
2,9d1ed2cba2553f228649c5e97f8a0a94,ceb8f1c546a334e6b7622173420659fb
3,9d1ed2cba2553f228649c5e97f8a0a94,868484bb54d43c3e812d3231e17afa05
4,9d1ed2cba2553f228649c5e97f8a0a94,f8ddccca3d7639d19efc780a46de663e
5,9d1ed2cba2553f228649c5e97f8a0a94,6a93bab757d53aaa94b7717b4e509060
6,9d1ed2cba2553f228649c5e97f8a0a94,657fa8db516930839318fce54b7026ce
7,9d1ed2cba2553f228649c5e97f8a0a94,ad3872409c8e39a78cfbe24cbe51b864
8,9d1ed2cba2553f228649c5e97f8a0a94,fb6685ba5c7c3cf08fcd7fc9df8e018c
9,9d1ed2cba2553f228649c5e97f8a0a94,14cff853aa6733d0a9d27f783714eead
0,201ed42325a93defbcc982325b6a0580,0bd0ef57aa9a3a6eaa94a68d9e6ee445
1,201ed42325a93defbcc982325b6a0580,da8cea9386ce38f18770c3c4a1b4b6e0
2,201ed42325a93defbcc982325b6a0580,a8d82024c16331e79231f62b4770b8d3
3,201ed42325a93defbcc982325b6a0580,8aab9426ec5e335db626bc660de9cee8
4,201ed42325a93defbcc982325b6a0580,fa010d58240f3d7a8519482a8c0b8bb2
5,201ed42325a93defbcc982325b6a0580,8241bd083d303ac38477e6eb889037c1
6,201ed42325a93defbcc982325b6a0580,2ea93abdd0d33181b1143d832fef6e30
7,201ed42325a93defbcc982325b6a0580,2f42b2571a483024956126851d486656
8,201ed42325a93defbcc982325b6a0580,ad13373b9ebe3bbd9b87fa7e256d2d27
9,201ed42325a93defbcc982325b6a0580,0f68472274083c8ab91014bdf04f14db
0,fb0526e786b0396eaa8a438b8edd24e3,aa1e466c4ec23720b35f37a7bcc0312a
1,fb0526e786b0396eaa8a438b8edd24e3,aa1e466c4ec23720b35f37a7bcc0312a
2,fb0526e786b0396eaa8a438b8edd24e3,aa1e466c4ec23720b35f37a7bcc0312a
3,fb0526e786b0396eaa8a438b8edd24e3,aa1e466c4ec23720b35f37a7bcc0312a
4,fb0526e786b0396eaa8a438b8edd24e3,aa1e466c4ec23720b35f37a7bcc0312a
5,fb0526e786b0396eaa8a438b8edd24e3,7b2a1c99ca293bd1a7e1822eeaaaffda
6,fb0526e786b0396eaa8a438b8edd24e3,7b2a1c99ca293bd1a7e1822eeaaaffda
7,fb0526e786b0396eaa8a438b8edd24e3,7b2a1c99ca293bd1a7e1822eeaaaffda
8,fb0526e786b0396eaa8a438b8edd24e3,7b2a1c99ca293bd1a7e1822eeaaaffda
9,fb0526e786b0396eaa8a438b8edd24e3,7b2a1c99ca293bd1a7e1822eeaaaffda
0,0d2b7f60e17636fe92ad80450b9d58ee,1a1fd66d955b396a8e0408ed25772ff5
1,0d2b7f60e17636fe92ad80450b9d58ee,eebb91d23dee3e17a409cb23fbf3af62
2,0d2b7f60e17636fe92ad80450b9d58ee,c433d1ae6dd638158ec2b84e2798d293
3,0d2b7f60e17636fe92ad80450b9d58ee,0e2eaf987823366a80c8a50b4e6cb6d7
4,0d2b7f60e17636fe92ad80450b9d58ee,963637d369123e629b2c1b6ae0f2db25
5,0d2b7f60e17636fe92ad80450b9d58ee,257e378fec083addb1c72f23d64629d0
6,0d2b7f60e17636fe92ad80450b9d58ee,d431c2aeb9e83f7bbf5ed4720932507a
7,0d2b7f60e17636fe92ad80450b9d58ee,82381e22eb593655883b2d0c4c4d7c2b
8,0d2b7f60e17636fe92ad80450b9d58ee,9065e2c122f23f6181d6d8b85f842278
9,0d2b7f60e17636fe92ad80450b9d58ee,756d12caed0b313db593ccd26eb815e3
0,17f92dae469734fe819f7c103553c7de,9064852d921d34ed839f7327100e1224
1,17f92dae469734fe819f7c103553c7de,3acac418d2443f85aa6c904791ad8ee4
2,17f92dae469734fe819f7c103553c7de,2ba59a4e39cf329cbe0d54a97f6b4371
3,17f92dae469734fe819f7c103553c7de,0f9cd5b23857394e88926fdf34858563
4,17f92dae469734fe819f7c103553c7de,0e97455c4c79349dbc96983c639a96ab
5,17f92dae469734fe819f7c103553c7de,929003edc7703533935874d0d7669ff9
6,17f92dae469734fe819f7c103553c7de,970d806512bf3051ab70773c6c2422df
7,17f92dae469734fe819f7c103553c7de,68c12b24572f37669691c710b9627398
8,17f92dae469734fe819f7c103553c7de,07fd3553d3e8329f8519f1ace3a4ad6a
9,17f92dae469734fe819f7c103553c7de,ef8c4886b7bb391290a4170a6f4e5a7e
0,761652c420383c92bf3842a89117b759,6e78cee5909f3fc4a61c27856e3b6135
1,761652c420383c92bf3842a89117b759,e2550c5cca3c3026a4fd436412ecbac4
2,761652c420383c92bf3842a89117b759,7675407561b4375cb36d27c9f2a9933e
3,761652c420383c92bf3842a89117b759,c57003a3b8f23719a03704031491da87
4,761652c420383c92bf3842a89117b759,36e0a64c285c3d07aff7977f614da5ac
5,761652c420383c92bf3842a89117b759,8d0120b7339b3927a53483f4af4bb8a5
6,761652c420383c92bf3842a89117b759,e840b873b52131248ea66406160d542f
7,761652c420383c92bf3842a89117b759,f8ddccca3d7639d19efc780a46de663e
8,761652c420383c92bf3842a89117b759,84ebefb2a82f331c8abb605b401fd298
9,761652c420383c92bf3842a89117b759,917c111b03e433dfb6799d3e0e703c7a
0,c9a92adb16c03cd190e04d0f5a7bfc85,d681d889ca4a31feb047e31308262ab8
1,c9a92adb16c03cd190e04d0f5a7bfc85,91230e9ef2b73568949a32f1ce830eef
2,c9a92adb16c03cd190e04d0f5a7bfc85,1b1a4515b9ae37878afa2e7d839c9a67
3,c9a92adb16c03cd190e04d0f5a7bfc85,0e5a1b4048e835c6a7b0e4f6f4469813
4,c9a92adb16c03cd190e04d0f5a7bfc85,eb9c7f27ef2b3e268cb9386263034bc2
5,c9a92adb16c03cd190e04d0f5a7bfc85,83a0ae97d33b37e98e6453e270c03222
6,c9a92adb16c03cd190e04d0f5a7bfc85,62687d5f53943627bc8678004dc622fc
7,c9a92adb16c03cd190e04d0f5a7bfc85,f84c5d67eee2364e9fa8b279c63bf6ba
8,c9a92adb16c03cd190e04d0f5a7bfc85,d0f1bda9871f3690816318883c4c54d2
9,c9a92adb16c03cd190e04d0f5a7bfc85,bcd65c60575e30dab14381596a791f48
0,daf9f2228c3d385db6bbf531720b5bf7,c459ae5465e13b1d9b121f65232e2a21
1,daf9f2228c3d385db6bbf531720b5bf7,11ebd26c8d693294af0dc749da9bc260
2,daf9f2228c3d385db6bbf531720b5bf7,c724c7fc60163dbd96c2e85b381eb733
3,daf9f2228c3d385db6bbf531720b5bf7,46c442d0baf43c598d120c67d6b22e5c
4,daf9f2228c3d385db6bbf531720b5bf7,72febd21d683332ea270410a5e1d08db
5,daf9f2228c3d385db6bbf531720b5bf7,eda6a3b4a7253b329617aea34c9631d0
6,daf9f2228c3d385db6bbf531720b5bf7,99de5df5aab63e5198519bc8eb314519
7,daf9f2228c3d385db6bbf531720b5bf7,0181935ab0a63cf4922df78b06acc087
8,daf9f2228c3d385db6bbf531720b5bf7,7745374198a6309e98161fd46f74bba6
9,daf9f2228c3d385db6bbf531720b5bf7,9bce7bb0efc936cf9d16462e0bd6e5bb
0,af924aec47303f6dbfe7ce986dbf06b7,83906909d23836e4b991fadb0f15a467
1,af924aec47303f6dbfe7ce986dbf06b7,479c0453d16e31bca729955b4fc22672
2,af924aec47303f6dbfe7ce986dbf06b7,f63b1d4c8e9a3808af9f1a744fae5ef6
3,af924aec47303f6dbfe7ce986dbf06b7,f63b1d4c8e9a3808af9f1a744fae5ef6
4,af924aec47303f6dbfe7ce986dbf06b7,3a79b081cb583ddf9923dc498e1fd5fd
5,af924aec47303f6dbfe7ce986dbf06b7,fa51b8c0faeb35fa89bc66d00cacddb5
6,af924aec47303f6dbfe7ce986dbf06b7,2a7ad7eb45b83a88b8518329187cde5e
7,af924aec47303f6dbfe7ce986dbf06b7,b80a87e7bfcd3cdc86cb086a128ab511
8,af924aec47303f6dbfe7ce986dbf06b7,e6d562fe2a6c3e43a07e3e13c974efa0
9,af924aec47303f6dbfe7ce986dbf06b7,c48f3c3d56243a2ca0a70dd9829a0d83
0,7ca657b3ab38399eab89b1301c5d3888,e4e5d3f21a7730a8862cf1376c61c905
1,7ca657b3ab38399eab89b1301c5d3888,d259774fa6ab3ee0b1222c92686f35dd
2,7ca657b3ab38399eab89b1301c5d3888,b9b74505f42b304182ddfb56b92caac3
3,7ca657b3ab38399eab89b1301c5d3888,82901513e3af3d299795ec4f12d888e7
4,7ca657b3ab38399eab89b1301c5d3888,fcb1e4200c723283b045d8f455ec91ad
5,7ca657b3ab38399eab89b1301c5d3888,7330bf218c973fca833f598b9f0d09d8
6,7ca657b3ab38399eab89b1301c5d3888,1f4cdea7640b32759b371e05e26bcc3a
7,7ca657b3ab38399eab89b1301c5d3888,cf052836672a30cf8ba78694a82619f9
8,7ca657b3ab38399eab89b1301c5d3888,8f5fb2c382503c49a949f745ec291874
9,7ca657b3ab38399eab89b1301c5d3888,fcb5989d4b2632b289a635f76bd05f3c
0,c56e4745d8da3a66b11b434f1c3e5d51,90d7efd484be39b9b814662166dcc0f5
1,c56e4745d8da3a66b11b434f1c3e5d51,20c3d44e69c13939b78a3f4afa43d764
2,c56e4745d8da3a66b11b434f1c3e5d51,91b71589016032c18879a909b9925942
3,c56e4745d8da3a66b11b434f1c3e5d51,08946bde314937b49d3ff0c79081c846
4,c56e4745d8da3a66b11b434f1c3e5d51,0a0435aea2fb3cdab03902f56f73946a
5,c56e4745d8da3a66b11b434f1c3e5d51,a52cbdcbc5ea34d79a8c157bdb34f9ab
6,c56e4745d8da3a66b11b434f1c3e5d51,007bf2bca9b93c31acbe65e3b8ebaf80
7,c56e4745d8da3a66b11b434f1c3e5d51,648108dbf78d3256b9b02f5e681bc219
8,c56e4745d8da3a66b11b434f1c3e5d51,bb6820e7662732018558b1a801afa155
9,c56e4745d8da3a66b11b434f1c3e5d51,7d3a2cc744f23b02898f075ecbec8562
0,d86ff03e1d2a30499b51a554707b8d93,3efd6c4ea19238948d61561eac4a7872
1,d86ff03e1d2a30499b51a554707b8d93,3efd6c4ea19238948d61561eac4a7872
2,d86ff03e1d2a30499b51a554707b8d93,53f1576bb80931b481de51ac442e734f
3,d86ff03e1d2a30499b51a554707b8d93,45204dccbed135509c45bda79bde7d18
4,d86ff03e1d2a30499b51a554707b8d93,fcca4b6b495a396982780ee8c7890245
5,d86ff03e1d2a30499b51a554707b8d93,723589c63d333b33a3b633dbf3da622b
6,d86ff03e1d2a30499b51a554707b8d93,d641019c3c4338db97769b0eb2cb84e9
7,d86ff03e1d2a30499b51a554707b8d93,6dc57ea1f6ce380f83d245a72526737e
8,d86ff03e1d2a30499b51a554707b8d93,faefbcae0f753284859ff5d717df82b8
9,d86ff03e1d2a30499b51a554707b8d93,fe36e464a65231f4bbe8a5cb886a7b79
0,6ec0e19490983580a9c99d6d883984ab,adaa6bc572a93daaa51fcefb5372dc1b
1,6ec0e19490983580a9c99d6d883984ab,e06c1f11a5963421bc185b6ac1d32482
2,6ec0e19490983580a9c99d6d883984ab,616a9d318fa1357bb3cc054b40330b64
3,6ec0e19490983580a9c99d6d883984ab,94eee72f480f3c38b20ec9c252370ba8
4,6ec0e19490983580a9c99d6d883984ab,0cddbb6ca7a530978e4f8fbd954ce94c
5,6ec0e19490983580a9c99d6d883984ab,773c833841463f938a92879a03c266a5
6,6ec0e19490983580a9c99d6d883984ab,e789a5f8482839e7aa98ef4dc910786f
7,6ec0e19490983580a9c99d6d883984ab,741f515db1a23482aeec1f2d5538289e
8,6ec0e19490983580a9c99d6d883984ab,1497f8a1d19633ad8f4ed98726638deb
9,6ec0e19490983580a9c99d6d883984ab,892821ea2cbd3d41b0dc88d960b3dd96
0,8c1bc88af2ae32c68b125b4c94a37322,cfb13ba0300e3bcf81ab0c0dd2681e85
1,8c1bc88af2ae32c68b125b4c94a37322,26544f35615e32b49b7fdccbdf154aff
2,8c1bc88af2ae32c68b125b4c94a37322,7f96e38114723fd49070116527fe47a6
3,8c1bc88af2ae32c68b125b4c94a37322,f633e36a54a03ef0a9a65d6233f23afb
4,8c1bc88af2ae32c68b125b4c94a37322,c5ef53813c94300687c3b02443a5d618
5,8c1bc88af2ae32c68b125b4c94a37322,45052f4cacc932fbb7fbdabd07c7d2e0
6,8c1bc88af2ae32c68b125b4c94a37322,316cf5a129a238a48c6542b23b6156d7
7,8c1bc88af2ae32c68b125b4c94a37322,212febaa86d431d1bccca2238216e8a6
8,8c1bc88af2ae32c68b125b4c94a37322,212febaa86d431d1bccca2238216e8a6
9,8c1bc88af2ae32c68b125b4c94a37322,ae38944429963c64a975db3bf52258f5
0,9d736054ba853bbc81e6965f1fa5628a,66f3a1e5750f35959a77eab10a9b05a4
1,9d736054ba853bbc81e6965f1fa5628a,881c4e73d24f344c98855c9b01b0a93c
2,9d736054ba853bbc81e6965f1fa5628a,ec24ca40f2613128b5ca43e5ffb0a599
3,9d736054ba853bbc81e6965f1fa5628a,a1f66ea270fd3168a0b1818744dea473
4,9d736054ba853bbc81e6965f1fa5628a,1ffc4c0fe7663a65a40cda3054729a2d
5,9d736054ba853bbc81e6965f1fa5628a,9d90cd2f047b33b18bf121b77e9e6f64
6,9d736054ba853bbc81e6965f1fa5628a,633b577c3efc31ec8509f6f77883f6eb
7,9d736054ba853bbc81e6965f1fa5628a,5efca1ea69a0322cbe26622039b13961
8,9d736054ba853bbc81e6965f1fa5628a,f198fa02a603307d85da77ea83a45ac4
9,9d736054ba853bbc81e6965f1fa5628a,20f62619c9cc387b8a3dd2f03e80f234
0,0dc17eef0b21389c9702247ef4604df6,626599920c8939ac8fb7add7012f5f35
1,0dc17eef0b21389c9702247ef4604df6,ad1faae1415930f88b490fd1723596ca
2,0dc17eef0b21389c9702247ef4604df6,69714ddb396c300fab30adfeb66cd4a6
3,0dc17eef0b21389c9702247ef4604df6,f35401873b7536c4abf3a6471687c100
4,0dc17eef0b21389c9702247ef4604df6,3df481eee1173b4e9d47f2431c157d26
5,0dc17eef0b21389c9702247ef4604df6,fd0a79d957de36b1bdce9d22238caaf4
6,0dc17eef0b21389c9702247ef4604df6,009783e26fda3445b36c306a39066bea
7,0dc17eef0b21389c9702247ef4604df6,57c801529f473fb0b04aeb038be47112
8,0dc17eef0b21389c9702247ef4604df6,07fd3553d3e8329f8519f1ace3a4ad6a
9,0dc17eef0b21389c9702247ef4604df6,0bc737203b223c10b21d6b2b40586eee
0,6345964687fd3dcea19695c9a0cb6c9c,7e628cce1e9832a0a52c8f2a3db293c9
1,6345964687fd3dcea19695c9a0cb6c9c,5794d0a07e8735c6ae306bee8e36cd19
2,6345964687fd3dcea19695c9a0cb6c9c,bb18641edded32c88bc5698dce135f6d
3,6345964687fd3dcea19695c9a0cb6c9c,634444e4435937d78dea6e0f914808e5
4,6345964687fd3dcea19695c9a0cb6c9c,634444e4435937d78dea6e0f914808e5
5,6345964687fd3dcea19695c9a0cb6c9c,634444e4435937d78dea6e0f914808e5
6,6345964687fd3dcea19695c9a0cb6c9c,634444e4435937d78dea6e0f914808e5
7,6345964687fd3dcea19695c9a0cb6c9c,c12467d90b333d618611b9e766bc03ae
8,6345964687fd3dcea19695c9a0cb6c9c,3ccfc87fe7983bc080810317fe823bee
9,6345964687fd3dcea19695c9a0cb6c9c,39e9a4a5cb0637fd84e89d1b03f081db
0,e4260aae80b733c894cc65df38df1b1b,3839cb01bac33abe95fa7d5b79e36c65
1,e4260aae80b733c894cc65df38df1b1b,3fd6b4506e703694a3996e52a6efad2b
2,e4260aae80b733c894cc65df38df1b1b,73499df0c8973ed294f432ba76dafec3
3,e4260aae80b733c894cc65df38df1b1b,99d6a1baa7313c50937194db7f117c7b
4,e4260aae80b733c894cc65df38df1b1b,ce9ded85a9b833eea7acbd7e9ddedbd3
5,e4260aae80b733c894cc65df38df1b1b,d73a567696b4310092a3d6cf97db32e7
6,e4260aae80b733c894cc65df38df1b1b,97688f05ca7b33b9904d1593c75bee3e
7,e4260aae80b733c894cc65df38df1b1b,1d13281d0efc3514896909c783497ebd
8,e4260aae80b733c894cc65df38df1b1b,10322d6c602f34888f1274eb0c0f2aea
9,e4260aae80b733c894cc65df38df1b1b,158e9462565730d996cca641234bfc71
0,919e6c8027ab3cac942d3508459c3cbc,b9a3857a64e43bee81457eb6ba455f15
1,919e6c8027ab3cac942d3508459c3cbc,5d458a2b7a4e35a48c8e00e7f707d200
2,919e6c8027ab3cac942d3508459c3cbc,f45b043d3fb13e7eb6b95b6ca492c425
3,919e6c8027ab3cac942d3508459c3cbc,d96fe55790be3c5b98840343835d7dcc
4,919e6c8027ab3cac942d3508459c3cbc,91663d53a4a53b9aae415a4ce5a4932f
5,919e6c8027ab3cac942d3508459c3cbc,a37a88051108331b94d4acaec6d65e28
6,919e6c8027ab3cac942d3508459c3cbc,d790afe450a23c97bd4fa799a40c949c
7,919e6c8027ab3cac942d3508459c3cbc,d394ebbb427e3ed2aa22760e73dde245
8,919e6c8027ab3cac942d3508459c3cbc,3a79b081cb583ddf9923dc498e1fd5fd
9,919e6c8027ab3cac942d3508459c3cbc,ee021692884d315faa8ccfd0d4556e01
0,f6191d4cc113368e96ffa655dc449e45,b5912d55a5f43aa1b06565a8f1893ce9
1,f6191d4cc113368e96ffa655dc449e45,fa91b4c9eb2132f4be0e936d6df9fa2f
2,f6191d4cc113368e96ffa655dc449e45,be26f5e86d6730ce91a7bc2e6c2cd131
3,f6191d4cc113368e96ffa655dc449e45,97cb217ee2a634fabab3177591025ead
4,f6191d4cc113368e96ffa655dc449e45,0c4dcd9cd07e3a3f9f7f209fe469ded4
5,f6191d4cc113368e96ffa655dc449e45,7cca1cb73fad34328575362a3716a3ab
6,f6191d4cc113368e96ffa655dc449e45,ea0235fb49dd34e4a294a6b952f79161
7,f6191d4cc113368e96ffa655dc449e45,b083be6c4cea3b9e9ea59631824638b9
8,f6191d4cc113368e96ffa655dc449e45,ceb8f1c546a334e6b7622173420659fb
9,f6191d4cc113368e96ffa655dc449e45,0111e1676f3c39c2ae204758e030d325
0,1a6b2770bc873f388b99131694d7e699,74cf8d66a5d23d7ea7a50c15b0ec8218
1,1a6b2770bc873f388b99131694d7e699,8502787b90233cbf81ca6a5a307d8349
2,1a6b2770bc873f388b99131694d7e699,9a7d58f9a59e3b7090fac534155beb79
3,1a6b2770bc873f388b99131694d7e699,f3f76a371c2e3472b7a464e2d6ae18a7
4,1a6b2770bc873f388b99131694d7e699,a37a88051108331b94d4acaec6d65e28
5,1a6b2770bc873f388b99131694d7e699,7ffd4b716c293f2bba28802d7ead7510
6,1a6b2770bc873f388b99131694d7e699,479c0453d16e31bca729955b4fc22672
7,1a6b2770bc873f388b99131694d7e699,91663d53a4a53b9aae415a4ce5a4932f
8,1a6b2770bc873f388b99131694d7e699,83906909d23836e4b991fadb0f15a467
9,1a6b2770bc873f388b99131694d7e699,b9d13e0f27783f8da6dc373d0a77bce3
0,e2863e72e4b03ded9b020a915cfc95a4,e9a4ca20300f357e8fa0cca144f0d7d8
1,e2863e72e4b03ded9b020a915cfc95a4,670f5015cb9431df93113af4450b6c1e
2,e2863e72e4b03ded9b020a915cfc95a4,737502816c50367f813d01a6bd9bf175
3,e2863e72e4b03ded9b020a915cfc95a4,951903df1955371cb22e09e991f75473
4,e2863e72e4b03ded9b020a915cfc95a4,36b0d733d88a3d55958602a876239291
5,e2863e72e4b03ded9b020a915cfc95a4,07af47e447ba311f93b85456f1f534e9
6,e2863e72e4b03ded9b020a915cfc95a4,f58aeb5fdb263543bb6b8dee03fad8b4
7,e2863e72e4b03ded9b020a915cfc95a4,19f5b9c3a2fb348a890551519ec0b4bf
8,e2863e72e4b03ded9b020a915cfc95a4,6cc63a88fe0d33e08952702abed606e9
9,e2863e72e4b03ded9b020a915cfc95a4,aa83e988631a3c7aa054482b0fe66a8b
0,0072b99d160f3c1eb53f2b48f66e7842,81592008ed293fa3bbb55f1db9740c93
1,0072b99d160f3c1eb53f2b48f66e7842,1a2ae69089f1366eb262c0aebfff3c77
2,0072b99d160f3c1eb53f2b48f66e7842,e036f02d2ec13c53ae096b6feaa506c5
3,0072b99d160f3c1eb53f2b48f66e7842,e70addd8ee503fe6aaaaf92ba2ef80a8
4,0072b99d160f3c1eb53f2b48f66e7842,b26085dcf27339d9b96451eae833f5d2
5,0072b99d160f3c1eb53f2b48f66e7842,b11ff834b9083dd183f0438afe904cf4
6,0072b99d160f3c1eb53f2b48f66e7842,121ab862b02f398186a892788b800afe
7,0072b99d160f3c1eb53f2b48f66e7842,99b61c403146384aa746506152c44e3a
8,0072b99d160f3c1eb53f2b48f66e7842,b01525e16a59355bb9906c08324042d9
9,0072b99d160f3c1eb53f2b48f66e7842,9f041c095c1039f4a4c68462bc818b63
0,0dd4310217c6352bba89bf11dd326f4b,7e628cce1e9832a0a52c8f2a3db293c9
1,0dd4310217c6352bba89bf11dd326f4b,5794d0a07e8735c6ae306bee8e36cd19
2,0dd4310217c6352bba89bf11dd326f4b,bb18641edded32c88bc5698dce135f6d
3,0dd4310217c6352bba89bf11dd326f4b,634444e4435937d78dea6e0f914808e5
4,0dd4310217c6352bba89bf11dd326f4b,634444e4435937d78dea6e0f914808e5
5,0dd4310217c6352bba89bf11dd326f4b,634444e4435937d78dea6e0f914808e5
6,0dd4310217c6352bba89bf11dd326f4b,634444e4435937d78dea6e0f914808e5
7,0dd4310217c6352bba89bf11dd326f4b,c12467d90b333d618611b9e766bc03ae
8,0dd4310217c6352bba89bf11dd326f4b,3ccfc87fe7983bc080810317fe823bee
9,0dd4310217c6352bba89bf11dd326f4b,39e9a4a5cb0637fd84e89d1b03f081db
0,be2882ebb2da376e8c11f7b82c54520c,cd2503b1b1d63e1eacd9a78c86a6842b
1,be2882ebb2da376e8c11f7b82c54520c,dca5a08f71433a0eba4edd6331e3b868
2,be2882ebb2da376e8c11f7b82c54520c,c2c01b9338ae323fb8e1ee406e0fef6c
3,be2882ebb2da376e8c11f7b82c54520c,5fcae90316563137836a215c6e8451a6
4,be2882ebb2da376e8c11f7b82c54520c,f19fcf99af853de6a4e9391dadff46f9
5,be2882ebb2da376e8c11f7b82c54520c,4b6937b2c6ed33aa8985746e137c0616
6,be2882ebb2da376e8c11f7b82c54520c,42ca91e8fa283cba960faed044d776a3
7,be2882ebb2da376e8c11f7b82c54520c,fdabee9cbfc83baabcdcb17d2145a188
8,be2882ebb2da376e8c11f7b82c54520c,0e67ea1ff63d3e1db8c2c631785865cf
9,be2882ebb2da376e8c11f7b82c54520c,add0cd52b0cf3230b00520c579c2c4ab
0,72bb8bc4205e324db5f7edd7e9aebe82,66496ad8cb2b3c4daa1e6188465bd3b7
1,72bb8bc4205e324db5f7edd7e9aebe82,63dfa4ac75c93eee916110d85cade89a
2,72bb8bc4205e324db5f7edd7e9aebe82,4210ae8d9e48380486a2866c3dfe437d
3,72bb8bc4205e324db5f7edd7e9aebe82,6e9610fdeab43a6ba1ddfd568bb53072
4,72bb8bc4205e324db5f7edd7e9aebe82,9061f4da7bdd3d0da34191d55fd54561
5,72bb8bc4205e324db5f7edd7e9aebe82,997d41b667e63d6aad855266ba9802d2
6,72bb8bc4205e324db5f7edd7e9aebe82,ab3e6d9dc86d35a7b306c276a27399a3
7,72bb8bc4205e324db5f7edd7e9aebe82,ccdd9174aade3a7aa93f97574d4da3de
8,72bb8bc4205e324db5f7edd7e9aebe82,e60a5118b77b3efe91bdcbe8fc5d6f0a
9,72bb8bc4205e324db5f7edd7e9aebe82,1a601ded30bc3f63be7ea537ae365625
0,3eccc1b4b46a321386ad3b0189fe9244,e93decec71b33f86aea22f1cdf1faaa6
1,3eccc1b4b46a321386ad3b0189fe9244,7386fb0614a43f6e9b55f1b1355a053d
2,3eccc1b4b46a321386ad3b0189fe9244,27fef749599833068be333bdb0d72422
3,3eccc1b4b46a321386ad3b0189fe9244,7aad61897d82374eacdb705715037df2
4,3eccc1b4b46a321386ad3b0189fe9244,a2a8a3a0685636b69c7864628ac56833
5,3eccc1b4b46a321386ad3b0189fe9244,a5cea18001e13c87b99d2768e635d901
6,3eccc1b4b46a321386ad3b0189fe9244,16e0958f417c310bb6a1d909afa9905f
7,3eccc1b4b46a321386ad3b0189fe9244,fe972966ed2430a1b99fa2a19ba34707
8,3eccc1b4b46a321386ad3b0189fe9244,cd5fb4822e4e3d9d820653e37a0ef187
9,3eccc1b4b46a321386ad3b0189fe9244,f532a9b1424a3d939fe4123d6f741708
0,168e74899ebf3bff9a05e6bf0064ae02,d023a334a4b53aac9e1565198d5fcc04
1,168e74899ebf3bff9a05e6bf0064ae02,86a5111b252a3a2b83591695cc54f3dc
2,168e74899ebf3bff9a05e6bf0064ae02,6f80537b26053ed7bbd2ea74552c5689
3,168e74899ebf3bff9a05e6bf0064ae02,2d3a7108770833c281d3abc517e1bd0b
4,168e74899ebf3bff9a05e6bf0064ae02,9fd34065a2633cb2b1f0869ad44ffdab
5,168e74899ebf3bff9a05e6bf0064ae02,17cc5b0a952f37bd8d6e1efc8b882980
6,168e74899ebf3bff9a05e6bf0064ae02,632be13779763873b0abf96e6f073f28
7,168e74899ebf3bff9a05e6bf0064ae02,0a6b02d0104c3d6c801d37ab63d5c827
8,168e74899ebf3bff9a05e6bf0064ae02,018120d7200132eab3c3566573ee52d3
9,168e74899ebf3bff9a05e6bf0064ae02,25ae2e189d583491b57ab0cc8cf2f720
0,7ba66c1eecdf3361b0bf3ed955e3fd24,d64c76bd02c63227996d363eec83e859
1,7ba66c1eecdf3361b0bf3ed955e3fd24,78de080ecf6f3f0d91589900319ea661
2,7ba66c1eecdf3361b0bf3ed955e3fd24,52496a58ecf33023a273ae3999dbc49d
3,7ba66c1eecdf3361b0bf3ed955e3fd24,26066bb22e8c3d5d8d778e83b7479eb5
4,7ba66c1eecdf3361b0bf3ed955e3fd24,158ef60ee4593cce96f70ec666c0cdcb
5,7ba66c1eecdf3361b0bf3ed955e3fd24,0a89a35c0e2a3877b71a1d262780b289
6,7ba66c1eecdf3361b0bf3ed955e3fd24,f799f9076693398cbf4b3f00d6a55349
7,7ba66c1eecdf3361b0bf3ed955e3fd24,7fd02a7a4a3a31cbb546cc25b515640a
8,7ba66c1eecdf3361b0bf3ed955e3fd24,1a2ae69089f1366eb262c0aebfff3c77
9,7ba66c1eecdf3361b0bf3ed955e3fd24,0fb3e36261453a958a711af5d4530ba5
0,79d1c075a67b37b583d6ac50b3deb506,77de6adaf0b33c4996b8fe188d9e5b74
1,79d1c075a67b37b583d6ac50b3deb506,a195228f5e3531dfaa7beb476062ab8c
2,79d1c075a67b37b583d6ac50b3deb506,20dc1af944e33d45a4e3558ea09ce121
3,79d1c075a67b37b583d6ac50b3deb506,9790ede0d39e33ef831eee697cdaac17
